gene_id,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00016582,1,1,1,0,1,0,1,0
ENSG00016583,106,133,41,129,115,98,76,105
ENSG00016584,0,4,5,3,1,4,2,9
ENSG00016585,5,8,7,4,9,4,9,2
ENSG00016586,1,2,1,2,4,0,0,5
ENSG00016587,243,330,344,172,164,343,42,205
ENSG00016588,469,870,1096,1250,935,1294,622,519
ENSG00016589,2,32,31,17,25,25,45,21
ENSG00016590,123,109,113,160,167,143,75,103
ENSG00016591,1,0,1,0,0,2,0,3
ENSG00016592,1257,650,833,710,1348,910,987,1058
ENSG00016593,472,187,254,420,296,840,347,984
ENSG00016594,8,19,17,22,35,9,4,28
ENSG00016595,3,1,4,0,1,2,1,11
ENSG00016596,0,0,1,0,0,4,1,5
ENSG00016597,47,95,124,72,98,54,61,93
ENSG00016598,51,15,15,20,16,23,26,54
ENSG00016599,969,1039,646,475,621,1683,1310,981
ENSG00016600,9,1,0,3,0,0,1,9
ENSG00016601,24,123,59,77,58,124,61,99
ENSG00016602,35056,27127,32550,38198,40585,29558,33391,20347
ENSG00016603,1,1,0,1,1,0,0,1
ENSG00016604,128,88,79,94,232,188,74,172
ENSG00016605,107,43,65,69,42,69,64,77
ENSG00016606,31,39,26,35,14,37,16,53
ENSG00016607,0,0,0,0,0,1,2,2
ENSG00016608,127,176,152,415,147,102,279,231
ENSG00016609,23,18,18,47,23,17,60,54
ENSG00016610,33,105,93,109,74,85,23,182
ENSG00016611,14,27,11,12,5,11,16,15
ENSG00016612,26,42,51,55,23,17,26,44
ENSG00016613,0,1,4,0,0,4,4,3
ENSG00016614,5,8,13,14,5,9,5,17
ENSG00016615,14,23,12,13,18,11,10,37
ENSG00016616,19,3,31,13,11,11,6,28
ENSG00016617,55,45,23,70,61,18,22,126
ENSG00016618,10633,13751,4967,11239,21118,14898,12122,15216
ENSG00016619,720,489,619,440,718,1186,640,1038
ENSG00016620,0,0,0,1,1,1,0,0
ENSG00016621,17669,12024,10926,19242,9938,7160,8537,10600
ENSG00016622,15,23,10,21,25,34,16,26
ENSG00016623,955,648,1110,522,1273,480,466,1379
ENSG00016624,103,128,91,266,101,130,149,185
ENSG00016625,150,113,212,110,113,312,185,142
ENSG00016626,128,139,75,91,49,75,40,149
ENSG00016627,1,0,2,5,1,1,1,2
ENSG00016628,66,231,72,58,68,25,137,71
ENSG00016629,135,208,123,129,47,362,242,361
ENSG00016630,7,24,17,14,15,12,32,68
ENSG00016631,10629,11525,8686,8360,6151,8702,4208,11523
ENSG00016632,9,3,2,7,1,1,2,9
ENSG00016633,115,116,18,131,66,113,122,122
ENSG00016634,63,33,80,37,49,38,86,77
ENSG00016635,64,86,28,46,27,82,113,32
ENSG00016636,5,52,15,26,27,20,7,31
ENSG00016637,34,20,31,42,75,36,62,69
ENSG00016638,63,97,184,164,93,67,159,113
ENSG00016639,120,178,112,174,36,182,266,79
ENSG00016640,796,1074,1039,1421,1132,755,517,1415
ENSG00016641,4,5,6,4,9,9,2,17
ENSG00016642,3118,2840,1652,1865,2852,2827,4123,2762
ENSG00016643,63,43,110,29,26,93,81,87
ENSG00016644,523,1748,741,963,665,635,544,1146
ENSG00016645,16,22,15,9,13,12,34,11
ENSG00016646,188,250,207,330,363,241,262,262
ENSG00016647,8,29,8,7,39,20,22,6
ENSG00016648,50,19,53,43,37,111,142,40
ENSG00016649,0,0,0,0,1,1,0,1
ENSG00016650,20,37,53,28,9,24,28,19
ENSG00016651,8,2,7,8,3,2,2,17
ENSG00016652,1312,1028,1017,1038,604,353,483,632
ENSG00016653,106,88,90,90,49,48,57,98
ENSG00016654,1590,3384,1841,3407,909,2962,1032,3810
ENSG00016655,7,46,29,43,34,43,51,58
ENSG00016656,658,397,674,866,903,735,676,962
ENSG00016657,3,11,7,5,4,6,8,3
ENSG00016658,0,0,0,1,0,0,0,6
ENSG00016659,3,6,7,8,9,3,4,2
ENSG00016660,28,44,16,127,19,76,76,61
ENSG00016661,102,32,14,22,19,54,18,41
ENSG00016662,440,445,515,585,331,411,460,471
ENSG00016663,2,0,3,1,2,0,0,1
ENSG00016664,36,71,72,56,205,83,131,48
ENSG00016665,22,11,15,13,33,13,32,37
ENSG00016666,166,134,86,211,188,144,61,311
ENSG00016667,381,298,509,341,380,587,456,366
ENSG00016668,75,106,51,54,43,48,52,101
ENSG00016669,1523,1961,1952,1758,1440,1092,1447,2160
ENSG00016670,1001,1231,1981,1614,2173,1457,1446,2200
ENSG00016671,35,33,51,85,41,68,94,71
ENSG00016672,177,127,128,64,68,90,98,33
ENSG00016673,228,136,129,167,186,207,230,141
ENSG00016674,286,381,276,225,465,265,441,384
ENSG00016675,7,4,5,5,1,5,12,19
ENSG00016676,89,123,176,95,44,59,130,131
ENSG00016677,2,0,1,0,0,0,0,1
ENSG00016678,0,2,1,0,6,7,2,3
ENSG00016679,4958,6663,4798,5243,4940,6192,3906,8196
ENSG00016680,32,74,21,53,33,34,82,94
ENSG00016681,0,5,1,0,1,4,0,0
ENSG00016682,65,137,16,8,41,57,35,47
ENSG00016683,1,13,4,8,4,8,8,10
ENSG00016684,47,34,41,37,67,32,14,48
ENSG00016685,0,1,0,0,0,0,4,1
ENSG00016686,50,265,47,150,205,114,43,141
ENSG00016687,3,17,1,5,5,5,4,6
ENSG00016688,201,256,170,190,92,222,317,373
ENSG00016689,128,109,126,120,118,96,93,206
ENSG00016690,28,59,16,89,48,51,46,82
ENSG00016691,1125,1043,805,819,937,1578,729,1012
ENSG00016692,175,238,320,229,238,303,335,115
ENSG00016693,98,319,106,290,170,99,65,234
ENSG00016694,134,84,105,345,147,136,148,192
ENSG00016695,3,13,3,5,1,6,3,2
ENSG00016696,236,213,145,304,227,196,261,462
ENSG00016697,40,189,110,88,35,66,75,61
ENSG00016698,153,231,265,167,228,234,206,241
ENSG00016699,3,3,0,6,3,6,8,2
ENSG00016700,440,688,881,900,910,745,927,533
ENSG00016701,104,88,63,70,89,48,194,79
ENSG00016702,21,21,20,12,2,6,9,11
ENSG00016703,3,1,1,1,0,1,3,2
ENSG00016704,0,4,4,2,0,0,0,0
ENSG00016705,12,33,62,114,63,87,31,82
ENSG00016706,443,546,342,391,139,150,241,249
ENSG00016707,307,631,806,1656,323,664,779,1082
ENSG00016708,0,8,2,12,1,2,13,5
ENSG00016709,80,205,181,148,235,52,175,168
ENSG00016710,0,0,2,5,1,2,6,3
ENSG00016711,55,20,30,66,26,38,36,52
ENSG00016712,239,519,262,416,426,531,666,838
ENSG00016713,38,17,8,28,25,24,9,24
ENSG00016714,44,36,34,83,21,10,17,35
ENSG00016715,1723,1351,1446,791,1119,2437,1305,2406
ENSG00016716,329,610,1162,946,1339,527,572,889
ENSG00016717,9,7,2,1,3,4,4,6
ENSG00016718,45,66,60,71,38,53,36,29
ENSG00016719,0,0,1,1,0,1,0,0
ENSG00016720,132,169,93,37,159,90,82,214
ENSG00016721,42866,58900,42988,34893,31436,62192,65701,12501
ENSG00016722,182,236,177,106,197,86,190,236
ENSG00016723,59,48,25,51,39,85,53,51
ENSG00016724,42,44,17,32,27,10,45,18
ENSG00016725,21,46,44,49,25,79,41,79
ENSG00016726,10,14,2,10,20,14,3,3
ENSG00016727,94,44,25,61,34,75,63,55
ENSG00016728,4164,2873,1826,3385,2130,7039,3068,3172
ENSG00016729,176,280,338,347,124,292,87,275
ENSG00016730,16,8,6,6,8,19,0,5
ENSG00016731,12,4,3,5,13,6,4,13
ENSG00016732,3,5,6,3,2,0,8,2
ENSG00016733,1665,3044,5483,4577,5654,4642,1908,4856
ENSG00016734,113,205,109,178,39,256,75,189
ENSG00016735,880,889,1261,2549,1805,2052,1255,1561
ENSG00016736,2,13,1,3,0,7,1,7
ENSG00016737,107,246,80,76,99,114,151,41
ENSG00016738,4,71,21,73,4,33,15,36
ENSG00016739,27,86,23,29,73,32,47,48
ENSG00016740,61,125,71,113,82,83,54,109
ENSG00016741,40,143,105,65,135,105,122,77
ENSG00016742,335,451,73,441,153,253,642,269
ENSG00016743,144,172,55,259,86,175,124,132
ENSG00016744,72,17,25,43,28,94,48,25
ENSG00016745,12,38,8,47,19,30,23,16
ENSG00016746,1,5,8,11,8,15,9,11
ENSG00016747,851,1371,1152,1039,865,1210,759,495
ENSG00016748,1,0,11,11,1,1,9,5
ENSG00016749,840,1242,533,613,637,386,804,1525
ENSG00016750,4265,6626,8458,9450,4790,10040,4237,5397
ENSG00016751,159,404,471,331,380,907,359,307
ENSG00016752,20,13,12,7,19,6,18,20
ENSG00016753,85,165,83,143,134,132,141,100
ENSG00016754,100,51,42,113,28,75,55,84
ENSG00016755,2396,3135,1549,1230,1986,2772,3848,3711
ENSG00016756,231,316,72,152,186,207,228,337
ENSG00016757,0,4,1,3,0,1,2,0
ENSG00016758,33,86,42,38,30,63,42,68
ENSG00016759,56,76,16,32,48,28,49,70
ENSG00016760,15867,15801,11127,13429,16436,26740,7305,19981
ENSG00016761,0,5,0,1,0,0,0,2
ENSG00016762,185,90,106,52,106,193,105,205
ENSG00016763,567,258,307,366,242,160,312,345
ENSG00016764,3,10,4,5,5,1,3,15
ENSG00016765,640,1836,609,973,787,753,1123,920
ENSG00016766,2570,3027,2479,2788,5582,4287,2591,3146
ENSG00016767,50,143,33,102,70,98,62,46
ENSG00016768,101,92,88,183,170,119,185,246
ENSG00016769,539,1127,547,1163,587,809,874,604
ENSG00016770,12,2,2,1,5,12,2,10
ENSG00016771,458,328,360,440,429,472,253,398
ENSG00016772,9,23,6,18,1,11,12,8
ENSG00016773,571,240,200,366,195,296,213,557
ENSG00016774,2,1,0,0,2,1,2,1
ENSG00016775,205,407,185,249,441,227,329,100
ENSG00016776,4,0,1,1,1,1,6,1
ENSG00016777,8,39,31,30,23,19,27,53
ENSG00016778,110,134,47,97,150,109,116,132
ENSG00016779,11,6,4,3,2,9,9,6
ENSG00016780,10,11,9,3,9,3,8,24
ENSG00016781,656,456,886,585,785,657,836,1034
ENSG00016782,0,1,0,1,1,2,2,1
ENSG00016783,36,42,4,12,26,19,20,6
ENSG00016784,18,16,50,39,35,24,15,47
ENSG00016785,68,110,43,111,182,75,76,97
ENSG00016786,1066,968,817,868,501,1159,979,1816
ENSG00016787,131,123,218,63,69,207,135,236
ENSG00016788,408,298,197,308,178,142,259,298
ENSG00016789,0,1,0,1,0,0,2,0
ENSG00016790,73,22,78,70,55,49,51,63
ENSG00016791,338,822,217,375,633,533,347,532
ENSG00016792,2,1,1,2,3,3,5,3
ENSG00016793,160,175,75,139,190,73,152,53
ENSG00016794,307,272,287,436,557,337,862,434
ENSG00016795,13,31,29,58,93,27,9,72
ENSG00016796,32,54,40,25,17,52,28,48
ENSG00016797,35,24,46,38,16,35,24,6
ENSG00016798,320,735,655,663,725,1269,453,1335
ENSG00016799,34,47,27,72,30,11,107,40
ENSG00016800,15,15,1,12,17,9,11,9
ENSG00016801,0,1,0,2,0,2,0,0
ENSG00016802,429,447,352,666,650,1097,740,613
ENSG00016803,2,0,7,1,8,2,1,0
ENSG00016804,126,115,107,132,122,98,186,50
ENSG00016805,5,15,11,15,19,25,13,15
ENSG00016806,26,11,2,45,34,23,35,52
ENSG00016807,200,94,150,160,367,157,164,195
ENSG00016808,156,187,283,318,153,191,167,221
ENSG00016809,17,23,4,6,17,4,21,14
ENSG00016810,48,85,71,88,59,41,75,55
ENSG00016811,4,22,9,7,13,2,13,33
ENSG00016812,297,211,366,180,247,536,236,576
ENSG00016813,2311,3321,3536,3998,2923,2911,4174,3151
ENSG00016814,1,0,0,1,0,2,2,0
ENSG00016815,1,8,7,18,4,17,5,7
ENSG00016816,1183,749,929,973,1599,1344,550,938
ENSG00016817,173,261,236,185,283,199,284,259
ENSG00016818,466,389,288,133,385,255,313,428
ENSG00016819,102,57,30,77,29,19,51,119
ENSG00016820,1373,2818,848,1581,1938,1459,878,2153
ENSG00016821,0,1,0,0,3,0,6,0
ENSG00016822,125,126,67,175,53,95,221,359
ENSG00016823,1,2,0,1,1,0,0,1
ENSG00016824,1017,1156,469,632,995,477,1627,959
ENSG00016825,569,530,1185,1170,702,269,394,734
ENSG00016826,34,82,32,68,60,57,75,67
ENSG00016827,232,89,160,61,79,103,163,244
ENSG00016828,134,141,282,192,97,98,264,200
ENSG00016829,694,429,528,429,238,302,506,939
ENSG00016830,100,59,58,81,69,87,45,82
ENSG00016831,1,2,2,1,0,0,0,0
ENSG00016832,200,261,88,138,98,222,114,65
ENSG00016833,113,63,22,109,138,106,43,184
ENSG00016834,260,515,825,263,464,226,551,361
ENSG00016835,264,237,100,146,115,135,201,287
ENSG00016836,0,7,0,14,6,8,6,1
ENSG00016837,3,8,3,4,2,6,10,7
ENSG00016838,4,0,0,0,0,0,3,1
ENSG00016839,47,190,89,159,130,78,82,158
ENSG00016840,29137,27582,58191,42180,25170,54730,35289,83998
ENSG00016841,645,595,382,392,526,633,234,965
ENSG00016842,46,28,47,38,24,71,51,39
ENSG00016843,1891,1889,2322,1734,953,1536,1276,2493
ENSG00016844,180,293,58,277,237,251,103,97
ENSG00016845,3,5,3,1,1,0,3,5
ENSG00016846,10,29,17,15,25,29,8,37
ENSG00016847,86,25,64,45,65,59,22,79
ENSG00016848,1001,1140,1098,1349,2009,666,1345,941
ENSG00016849,25,33,19,37,44,50,9,23
ENSG00016850,33,31,29,7,24,52,16,20
ENSG00016851,49,15,13,9,19,17,17,52
ENSG00016852,16,14,17,15,7,13,13,42
ENSG00016853,39,58,9,33,64,16,58,80
ENSG00016854,933,270,1002,324,395,492,347,1227
ENSG00016855,240,192,143,51,90,210,272,88
ENSG00016856,860,802,697,640,746,425,622,975
ENSG00016857,1536,1066,421,1091,951,1422,592,1596
ENSG00016858,25,16,41,20,24,4,16,13
ENSG00016859,26,25,33,18,55,18,28,64
ENSG00016860,335,202,143,325,539,375,411,341
ENSG00016861,496,447,211,327,237,357,194,413
ENSG00016862,665,604,666,505,463,702,586,998
ENSG00016863,261,665,184,157,318,196,150,438
ENSG00016864,888,1198,775,820,940,1017,1508,1210
ENSG00016865,2,7,1,2,0,9,3,7
ENSG00016866,0,2,6,0,1,0,1,0
ENSG00016867,26,78,90,109,140,92,39,162
ENSG00016868,0,0,0,0,0,1,1,0
ENSG00016869,1876,2447,1054,2914,2172,3211,2036,3991
ENSG00016870,8,9,21,16,16,15,8,11
ENSG00016871,4486,4437,3580,3045,2686,4872,6560,4604
ENSG00016872,50,49,21,26,25,40,56,76
ENSG00016873,76,81,56,71,124,54,32,103
ENSG00016874,82,13,19,35,23,22,6,67
ENSG00016875,3,1,2,5,3,6,6,12
ENSG00016876,2589,2594,2238,2918,2945,3049,2740,5401
ENSG00016877,654,883,492,708,935,242,800,466
ENSG00016878,235,189,221,394,397,133,470,288
ENSG00016879,61,133,114,39,27,64,46,197
ENSG00016880,279,143,275,224,142,296,316,221
ENSG00016881,18,18,12,5,12,23,7,28
ENSG00016882,2,6,2,8,11,2,9,8
ENSG00016883,114,241,151,98,164,59,73,175
ENSG00016884,38,6,2,4,5,3,10,7
ENSG00016885,14589,16222,7235,6995,11724,13371,11076,7845
ENSG00016886,0,3,2,2,2,1,2,6
ENSG00016887,11,8,4,3,9,6,2,0
ENSG00016888,71,21,8,26,32,36,34,15
ENSG00016889,88,24,95,74,35,34,123,83
ENSG00016890,100,131,130,13,70,50,110,63
ENSG00016891,2772,3909,3360,2471,2803,2188,2234,3593
ENSG00016892,237,133,87,124,165,137,158,106
ENSG00016893,149,118,202,94,373,119,246,219
ENSG00016894,53,77,54,25,50,47,34,26
ENSG00016895,150,113,243,185,149,138,122,104
ENSG00016896,5,18,8,10,9,14,7,4
ENSG00016897,27,10,46,41,53,14,62,19
ENSG00016898,1,4,1,1,0,1,0,0
ENSG00016899,36,57,9,57,31,60,50,56
ENSG00016900,0,0,0,0,0,2,1,6
ENSG00016901,57,28,28,74,29,83,21,100
ENSG00016902,4722,2953,1994,2145,3193,2344,2917,3923
ENSG00016903,159,150,147,65,194,146,124,116
ENSG00016904,1,0,0,0,1,1,0,3
ENSG00016905,10,2,6,0,4,1,17,2
ENSG00016906,713,1046,766,688,626,460,457,688
ENSG00016907,44,96,66,79,49,39,67,93
ENSG00016908,136,180,129,189,107,255,172,331
ENSG00016909,2860,2480,2426,4670,2735,2727,3094,2696
ENSG00016910,6,66,30,68,24,36,45,73
ENSG00016911,4,6,4,4,1,1,0,3
ENSG00016912,48,161,214,129,252,370,106,274
ENSG00016913,7,6,12,7,5,5,5,28
ENSG00016914,1,0,2,1,0,3,1,1
ENSG00016915,1,0,3,3,0,0,0,0
ENSG00016916,33,210,124,191,126,110,126,71
ENSG00016917,310,243,332,395,348,500,812,576
ENSG00016918,2,1,1,0,0,0,0,1
ENSG00016919,161,134,180,170,103,109,131,145
ENSG00016920,139,61,59,58,149,33,83,22
ENSG00016921,56,23,21,39,35,32,138,50
ENSG00016922,28,20,8,19,29,7,23,12
ENSG00016923,111,155,115,167,123,60,121,257
ENSG00016924,1291,1112,2372,1449,1872,1011,1398,3329
ENSG00016925,4,0,3,4,0,0,4,1
ENSG00016926,35,19,35,51,26,50,30,45
ENSG00016927,23,54,26,47,30,33,44,67
ENSG00016928,3469,2744,3629,3248,5910,4003,5103,4633
ENSG00016929,15,19,8,45,8,13,16,11
ENSG00016930,143,320,500,135,268,376,365,634
ENSG00016931,11,16,12,4,10,8,18,10
ENSG00016932,101,17,88,54,166,76,75,92
ENSG00016933,5,6,2,4,5,10,2,1
ENSG00016934,3,4,0,6,1,3,1,5
ENSG00016935,3,3,1,3,4,0,4,1
ENSG00016936,113,82,165,160,46,121,62,70
ENSG00016937,8,5,1,6,5,9,4,8
ENSG00016938,153,229,611,245,497,604,208,366
ENSG00016939,3,14,12,8,12,20,5,18
ENSG00016940,2938,2891,3931,3563,2879,4756,2510,4387
ENSG00016941,476,362,316,441,254,510,567,267
ENSG00016942,30,16,13,6,24,11,6,21
ENSG00016943,1,0,0,0,1,2,0,0
ENSG00016944,535,452,144,350,392,479,372,374
ENSG00016945,860,751,782,685,680,1252,726,701
ENSG00016946,91,123,173,180,135,42,139,107
ENSG00016947,1,0,0,0,0,0,0,1
ENSG00016948,20,14,10,3,9,20,12,11
ENSG00016949,300,557,149,211,168,185,446,231
ENSG00016950,6,17,10,10,9,46,25,21
ENSG00016951,11,14,17,8,14,6,9,4
ENSG00016952,2,1,5,0,2,0,7,3
ENSG00016953,48,82,82,44,56,53,86,73
ENSG00016954,318,152,193,325,339,243,144,198
ENSG00016955,2,0,0,0,0,0,0,0
ENSG00016956,4435,2119,3967,3272,1973,4399,3131,5508
ENSG00016957,542,560,413,657,516,561,696,579
ENSG00016958,2922,3423,3913,2919,880,2643,2993,3958
ENSG00016959,93,79,59,108,85,138,85,69
ENSG00016960,2,10,0,7,3,5,1,3
ENSG00016961,9,16,4,2,1,29,2,3
ENSG00016962,14,18,1,10,4,11,17,5
ENSG00016963,166,144,245,163,44,106,130,202
ENSG00016964,12,2,13,15,9,24,8,14
ENSG00016965,23,15,11,21,16,3,18,31
ENSG00016966,1,3,3,0,0,0,1,2
ENSG00016967,3458,3592,3844,5633,4639,7866,2969,7497
ENSG00016968,5240,6015,4723,6925,4444,8616,3752,6355
ENSG00016969,17,12,3,14,16,20,29,31
ENSG00016970,13,28,16,13,9,19,5,34
ENSG00016971,62,34,52,46,13,37,36,47
ENSG00016972,1,5,0,2,0,1,4,2
ENSG00016973,81,268,123,83,113,65,79,172
ENSG00016974,5758,12073,6056,7599,8571,3727,8597,13852
ENSG00016975,9,20,13,8,24,13,14,25
ENSG00016976,3662,2922,4527,6500,3266,3530,6037,8377
ENSG00016977,364,109,300,183,519,156,202,269
ENSG00016978,10,62,17,83,56,6,44,16
ENSG00016979,2,10,9,5,2,4,12,5
ENSG00016980,3,14,4,15,13,13,16,7
ENSG00016981,1749,2810,2089,3080,2325,2026,2770,3136
ENSG00016982,615,447,543,322,419,827,455,303
ENSG00016983,283,253,291,243,167,191,513,286
ENSG00016984,60,78,50,103,152,128,194,26
ENSG00016985,174,240,174,83,100,73,81,132
ENSG00016986,18,92,52,132,117,32,117,64
ENSG00016987,105,98,131,88,49,80,107,49
ENSG00016988,172,194,152,168,288,100,153,226
ENSG00016989,0,0,0,2,0,3,0,1
ENSG00016990,47,13,24,14,10,55,52,49
ENSG00016991,379,543,331,199,194,245,73,252
ENSG00016992,1,0,0,0,0,0,0,1
ENSG00016993,7,5,7,2,3,10,13,2
ENSG00016994,868,1050,1080,1466,743,696,927,1247
ENSG00016995,388,511,597,273,286,304,470,609
ENSG00016996,93,78,86,33,111,122,146,107
ENSG00016997,153,95,52,68,82,201,84,109
ENSG00016998,15,30,8,14,44,7,10,13
ENSG00016999,0,3,0,1,0,1,0,0
ENSG00017000,4616,3592,1991,1658,2500,3855,4101,3388
ENSG00017001,277,137,191,224,89,128,253,190
ENSG00017002,24,38,21,59,33,40,5,29
ENSG00017003,3,13,9,4,16,18,12,14
ENSG00017004,411,554,195,336,490,152,177,344
ENSG00017005,723,1067,699,900,841,638,1218,1241
ENSG00017006,1,21,6,5,12,24,8,13
ENSG00017007,39,69,85,28,40,45,55,56
ENSG00017008,18,8,1,16,8,6,6,12
ENSG00017009,537,960,311,579,252,637,797,849
ENSG00017010,26,49,65,25,22,35,34,85
ENSG00017011,2151,1465,1452,1361,1207,1454,1393,1356
ENSG00017012,21,171,61,46,69,50,83,111
ENSG00017013,95,47,131,112,150,105,54,53
ENSG00017014,460,344,147,120,248,235,248,231
ENSG00017015,6,11,1,2,10,7,11,2
ENSG00017016,12,20,7,16,38,30,11,16
ENSG00017017,322,702,315,245,434,860,585,457
ENSG00017018,1442,1173,1200,681,834,1638,1383,1510
ENSG00017019,60,49,91,53,58,189,126,92
ENSG00017020,49,130,58,129,111,122,95,149
ENSG00017021,2,4,5,0,1,0,8,2
ENSG00017022,62,35,38,84,44,95,72,43
ENSG00017023,344,560,315,445,409,512,299,882
ENSG00017024,66,22,25,16,15,13,17,34
ENSG00017025,449,483,292,154,535,164,678,359
ENSG00017026,24,50,23,28,20,32,18,13
ENSG00017027,64,22,23,20,50,25,41,49
ENSG00017028,48,52,20,14,27,14,19,42
ENSG00017029,52,44,28,71,54,87,55,52
ENSG00017030,11,9,7,1,3,4,6,2
ENSG00017031,1974,2434,1066,1675,1568,1690,1696,1713
ENSG00017032,216,302,120,101,99,192,96,306
ENSG00017033,1098,1405,520,1582,851,653,994,637
ENSG00017034,1926,845,773,1194,965,1131,419,900
ENSG00017035,436,351,393,487,392,450,319,1030
ENSG00017036,552,442,236,462,423,415,206,877
ENSG00017037,1,1,3,0,1,0,1,0
ENSG00017038,3,0,0,2,0,0,0,1
ENSG00017039,49,65,97,66,94,40,60,78
ENSG00017040,201,122,308,162,138,173,460,96
ENSG00017041,84,132,62,180,98,144,82,60
ENSG00017042,1,3,2,3,0,2,1,3
ENSG00017043,316,280,182,345,272,448,272,752
ENSG00017044,84,65,77,51,24,27,45,63
ENSG00017045,1,0,0,0,1,0,0,1
ENSG00017046,147,162,188,195,248,404,240,182
ENSG00017047,0,3,5,2,2,3,2,1
ENSG00017048,23,46,36,84,36,61,55,32
ENSG00017049,0,1,1,0,2,0,2,0
ENSG00017050,55,20,38,33,5,41,13,34
ENSG00017051,470,181,322,361,187,265,267,501
ENSG00017052,1026,2794,830,3259,1696,1652,854,1371
ENSG00017053,4,1,0,3,0,8,1,12
ENSG00017054,120,463,92,89,337,188,146,136
ENSG00017055,7,28,17,32,10,33,16,20
ENSG00017056,6,25,12,15,22,25,30,13
ENSG00017057,154,197,159,324,389,132,173,245
ENSG00017058,11,5,7,57,14,27,9,6
ENSG00017059,134,422,127,185,280,512,203,334
ENSG00017060,3145,1385,2014,809,2317,2912,3072,2991
ENSG00017061,0,3,3,3,7,1,4,0
ENSG00017062,2,16,2,10,12,16,6,9
ENSG00017063,98,27,89,32,36,57,98,74
ENSG00017064,24,15,6,23,18,14,14,30
ENSG00017065,85,234,130,99,239,91,89,96
ENSG00017066,451,643,280,499,695,583,341,524
ENSG00017067,17,24,13,22,26,19,25,15
ENSG00017068,1,0,3,2,1,1,0,1
ENSG00017069,2,7,6,5,1,2,11,6
ENSG00017070,1,0,0,0,1,1,1,0
ENSG00017071,118,85,41,113,78,27,91,101
ENSG00017072,1217,2020,3220,3870,1992,2960,2275,3426
ENSG00017073,133,247,126,244,375,144,131,194
ENSG00017074,4,2,1,0,5,4,7,3
ENSG00017075,1,0,2,0,1,3,0,0
ENSG00017076,0,0,0,2,2,2,0,1
ENSG00017077,4,0,0,2,0,1,0,1
ENSG00017078,223,324,213,504,127,156,293,283
ENSG00017079,26,86,60,46,130,130,85,55
ENSG00017080,28,40,18,42,11,48,36,67
ENSG00017081,75,180,184,253,154,142,171,135
ENSG00017082,502,789,808,739,551,840,552,338
ENSG00017083,395,241,202,118,73,139,182,292
ENSG00017084,31,20,48,24,48,51,31,76
ENSG00017085,309,364,209,287,316,360,564,737
ENSG00017086,7,7,18,8,4,17,20,23
ENSG00017087,4,1,0,1,1,5,3,0
ENSG00017088,45,16,33,17,57,36,6,46
ENSG00017089,73,31,74,55,114,64,106,104
ENSG00017090,100,41,40,82,62,82,40,37
ENSG00017091,13,7,7,5,17,7,11,6
ENSG00017092,0,0,3,1,0,0,1,1
ENSG00017093,0,4,0,0,0,0,0,0
ENSG00017094,33,65,136,75,31,85,111,93
ENSG00017095,15,51,14,53,31,31,18,32
ENSG00017096,3013,4137,5161,5325,4397,7528,2993,2360
ENSG00017097,30,29,45,9,9,5,33,63
ENSG00017098,5,11,2,8,10,9,5,19
ENSG00017099,31,76,53,32,14,24,46,64
ENSG00017100,301,231,154,271,98,464,442,297
ENSG00017101,7,6,1,8,4,5,2,3
ENSG00017102,1223,1536,1902,916,995,1153,1751,1480
ENSG00017103,166,156,168,145,151,221,77,169
ENSG00017104,0,1,0,0,1,1,0,1
ENSG00017105,115,62,80,71,87,59,79,75
ENSG00017106,51,48,50,82,25,26,40,37
ENSG00017107,178,252,347,243,233,287,200,302
ENSG00017108,2,1,0,3,1,4,2,2
ENSG00017109,4,8,0,6,5,1,1,7
ENSG00017110,11,8,21,1,4,11,3,8
ENSG00017111,1,0,1,0,0,2,1,1
ENSG00017112,1074,1477,1006,890,1234,1447,515,1778
ENSG00017113,83,241,171,252,187,133,150,260
ENSG00017114,42,64,43,40,35,38,29,37
ENSG00017115,119,248,206,64,113,155,84,198
ENSG00017116,3551,6934,2303,2928,6861,4108,2374,3609
ENSG00017117,35,100,90,30,55,91,80,42
ENSG00017118,17,7,32,30,8,29,4,21
ENSG00017119,1543,3207,2935,2770,1169,2280,2634,3715
ENSG00017120,116,121,211,92,95,151,42,87
ENSG00017121,0,0,2,0,0,0,0,0
ENSG00017122,74,87,85,91,87,173,141,89
ENSG00017123,13,50,46,33,26,64,18,25
ENSG00017124,0,0,1,0,0,0,0,1
ENSG00017125,0,10,0,2,2,1,2,9
ENSG00017126,78,44,69,81,54,58,38,65
ENSG00017127,25,30,4,75,9,16,47,61
ENSG00017128,14,8,13,19,18,45,18,34
ENSG00017129,184,154,215,182,172,314,142,205
ENSG00017130,155,163,94,208,216,124,157,186
ENSG00017131,53,65,68,148,35,66,70,121
ENSG00017132,191,273,472,354,200,279,174,493
ENSG00017133,26,6,13,9,17,12,7,10
ENSG00017134,2,1,0,1,0,0,0,0
ENSG00017135,21,21,16,30,27,11,21,7
ENSG00017136,76,60,21,63,44,36,42,47
ENSG00017137,0,2,0,1,1,0,0,0
ENSG00017138,1,3,5,8,9,3,2,10
ENSG00017139,59,37,33,40,97,88,52,110
ENSG00017140,49,24,18,17,15,33,23,9
ENSG00017141,0,1,3,16,0,10,1,0
